dist_left_ear_shoulder,dist_right_ear_shoulder,dist_shoulder_nose,angle_right_ear_left_shoulder,angle_left_ear_right_shoulder,angle_nose_left_shoulder_right_shoulder,class
0.43401316906387766,0.4225464188068559,0.4024186322760852,113.70135884690936,130.2034766491269,63.59297024490322,looks good
0.4551842735120467,0.4309479152105911,0.3912411986703184,131.10140704680634,145.03391772829693,58.37719890763012,looks good
0.4342472473011488,0.4340510554050893,0.40784867637610445,113.9621186434113,130.37922598253266,64.85646304463631,looks good
0.43510667286374477,0.41029443386064673,0.39630508392987956,115.98368571000772,128.77361619982946,60.79909255673292,looks good
0.3899402148084967,0.3648022993606269,0.3381711180999213,133.21435715717473,132.3014670791814,52.25399276913108,looks good
0.4475107061910019,0.4119142672486903,0.4048700038917664,112.87947730832981,130.2357973406189,60.9471753907527,looks good
0.43850637635759787,0.43490459318678304,0.4117456816855707,117.1348278923583,126.31761535012149,63.72046579054103,looks good
0.4516629307935371,0.4330191256932364,0.41429068576653594,118.95534558889952,127.24595393106537,60.9592438498289,looks good
0.4631864313441469,0.4488233722476612,0.42653615163140857,119.62209146529392,127.41148545728609,61.19656008678491,looks good
0.48113207862735846,0.4632285638773484,0.438003131937689,122.92639318843302,128.98775218526967,60.56236050756416,looks good
0.47973788105639226,0.48158818242223084,0.4443434902772233,126.91983601061884,127.26592038993539,61.82489668410187,looks good
0.4567211494156902,0.37230726332665015,0.3559823470318454,137.5643909394812,150.86220095102544,50.5875674410689,looks good
0.4557634174798478,0.47838416919850457,0.4504909896936207,115.21966649163967,112.46535303499947,65.62365671785182,looks good
0.45937447779433,0.46323729354900456,0.4459225817135958,110.29706371802385,115.36227513230753,65.03610951921438,looks good
0.44185746732410813,0.43896078418447015,0.42479871669502256,109.30199511458022,118.12438754487039,64.95680640434198,looks good
0.4420843425918368,0.4278978546218913,0.42386230543062103,102.68647676207641,117.90498321874057,64.7790797505117,looks good
0.4183607843716417,0.4300422772542601,0.41016231732538333,109.8502881226271,116.15691879809977,66.19607130327145,looks good
0.40031427701092853,0.41924848419507665,0.39578074189209966,108.63885151671994,120.81961272280931,68.43109756892616,looks good
0.40540813767780054,0.4095602147876941,0.3975578817989342,102.09889074841985,121.01916725533147,67.70909680877405,looks good
0.41042797225843647,0.4050184954723525,0.394518843802751,103.19086641128806,124.69075280521483,66.3896288486915,looks good
0.3863521126599021,0.40304082604996194,0.383659903169289,105.36228565593049,120.01400718928838,68.4986508933635,looks good
0.39758061079115453,0.3850610786905308,0.3797586580350517,104.15925540954856,121.69399482452201,63.915187790887586,looks good
0.3910602424888147,0.39491872749949863,0.37934522974463314,104.64063740112086,124.19450938837285,66.51285054638763,looks good
0.40452814018457706,0.38857629692936435,0.38066865551824597,105.77957631974456,126.2653967388482,63.99291437435351,looks good
0.40209110426950484,0.3956273182127271,0.38129652677873144,108.89014903110679,123.86267707521834,63.73808529127992,looks good
0.39525054213276284,0.39020911752626575,0.37260675362048945,112.51780935992143,127.57239402088139,64.29228334750297,looks good
0.41582573540924805,0.4339891188900042,0.39413379274615257,119.6414699033676,132.12202593008087,65.62094047588906,looks good
0.4257822375708647,0.4414523883763928,0.4087992668263447,112.3175916140251,131.24861221969678,67.43732107313346,looks good
0.42499759821282007,0.4220943979650796,0.3944368675096339,112.82559032482317,137.91502399224686,65.83017266353895,looks good
0.4293593213097847,0.44192690505294396,0.40572161772398585,114.09068169576808,137.19369931548633,67.28679289989327,looks good
0.43442654572935063,0.4408756342328666,0.4110562492645526,112.95763037156924,132.73829568549394,66.39010934090454,looks good
0.444627892217448,0.42749189484496797,0.4074089752080041,111.69497694255584,138.37399521359916,65.04094607306337,looks good
0.43087015438784604,0.4348283612588355,0.4056348064155965,113.81748741252754,134.21310957921497,66.23834351278529,looks good
0.4265618507179952,0.41505871509678915,0.39150521493911383,113.34714958600122,137.45136916404,64.29562893193004,looks good
0.43035432968227383,0.4477458238312285,0.4098143776723241,116.14340659814592,133.42732579639923,67.27532899388602,looks good
0.43976507306738744,0.4436627216009353,0.4122677104778408,116.49711846454625,132.21458684000635,65.31955087264431,looks good
0.4528516487208281,0.4479677411775642,0.42477076631759564,113.39761005756849,128.63108986143584,64.6309607879135,looks good
0.4267469834738919,0.440505824425878,0.4062039788845365,114.2563312859386,132.37709455699002,66.68389725628064,looks good
0.44065663071306815,0.44593005124818397,0.41641829496169647,116.1925936527122,127.63230113894156,64.94278362019197,looks good
0.4477398703692026,0.44367876435971293,0.41844095337189274,112.2524637120575,134.8914393059433,66.27568340867907,looks good
0.45581870604258934,0.46032623389344796,0.4359162038449235,111.4127942168067,124.6768224956579,66.11401321574597,looks good
0.4488086924075485,0.4433034402264643,0.4232305043801664,113.28033864695296,124.33059913258654,63.96069235013238,looks good
0.4205321152334147,0.44776353192017826,0.4134095481239657,112.87708921047347,123.12361246003697,67.78494764620581,looks good
0.44009697068451054,0.4416130582083192,0.42079573331782555,110.8900030326566,123.56725997161462,65.5346219740347,looks good
0.4578708204787371,0.4418519632368812,0.43180206200848414,108.83515352216062,122.27189536512334,63.52098603823473,looks good
0.45654814431866386,0.43012305937040773,0.41680681220849997,115.01256639105527,129.22075115057356,61.687028527929975,looks good
0.45576238861924545,0.44051706777380734,0.42846173887996664,109.92559533429878,123.56647400463022,63.07653504949328,looks good
0.4478763719886531,0.44242493205634936,0.4234386186660293,110.3643276936432,125.11813373778989,64.13532487746923,looks good
0.43987189475486654,0.44926026229116606,0.42477948461218,110.2206913298325,122.75191915870202,65.62955288055414,looks good
0.4600610827703878,0.44779065963718573,0.4324798387922085,108.52947238091474,125.10665908011423,63.51240060766471,looks good
0.41969221749363905,0.43847697645029093,0.41093609353964067,108.68997518376004,124.07357282718817,67.73196429414544,looks good
0.4171064840965548,0.44884234887720564,0.41376172698771263,111.07936481740482,123.01074803384577,69.11793775122084,looks good
0.42973850300374555,0.46219784438523975,0.4276998306572956,110.23582786899449,121.64951397618185,68.6456417319241,looks good
0.43192568452955005,0.45165415739973336,0.41947445976326153,111.52789156743458,127.06356551572624,67.51689336269106,looks good
0.42788502294989383,0.4467028486917096,0.4177604840861488,110.98146581495735,123.71587904226288,66.81780320647651,looks good
0.42397813846565496,0.4335467929944039,0.4036907505495422,118.25344060368565,125.1765284120735,64.43655400435279,looks good
0.4376341487570518,0.44569583300306537,0.4187567017534191,115.773720053567,123.35978841333979,64.90081781490852,looks good
0.4423075754994088,0.4650358408945406,0.4335122704772889,112.67103041144708,123.05304022905325,67.94660599087783,looks good
0.4549090800942272,0.43607526025398535,0.4171547689913253,114.77269332361091,133.98395247116696,64.11564196983035,looks good
0.5015101053069269,0.5098741956253922,0.44782799454166444,138.55984680870964,138.83748718983566,62.67046426189841,looks good
0.5094160879561007,0.5048069984441144,0.4499819278813126,135.70976429796855,141.24261895165233,63.36484972727369,looks good
0.49071341997618867,0.4581146601788601,0.4176351342444599,135.78884807647495,143.92508849350384,59.54837319100655,looks good
0.47769100440239665,0.4516800643055185,0.4148826049607516,135.58061672059318,137.39775583555578,58.69519724257523,looks good
0.46908246313541946,0.4525212127640605,0.4084245967396575,137.07792978822542,139.49683987726885,59.942816190602194,looks good
0.47842582637555603,0.44306863302866556,0.41076010826737974,133.14405333157984,140.57100441874687,58.805183610239126,looks good
0.48551115866978994,0.4672569969698803,0.42050321395264745,134.2429845325921,144.55618809236492,61.70330697847215,looks good
0.4956773289408743,0.44842262978818404,0.4143543494264571,135.6794006344853,144.9612559001821,57.48022782595689,looks good
0.4867375279137483,0.4514992160684732,0.4164621664913156,135.04553655473305,140.49739950726794,57.92689562232483,looks good
0.4567476974671235,0.4389116384348157,0.4013753975032576,134.55670511253808,135.81908866126852,58.83408393162069,looks good
0.4388246845084766,0.4466072271502099,0.4002930240790939,132.93052627589373,132.92878042008627,61.71476115330632,looks good
0.43473273996937617,0.4339847137030495,0.39548999054036765,129.49461856948543,133.400920295542,62.001755045772946,looks good
0.43728385791638336,0.43379873895262966,0.4038359843225597,124.02484709416859,128.63102565774093,62.22083597648161,looks good
0.43673320528381326,0.43334735158928095,0.3977880032681844,126.40446094421152,134.31477572990457,62.33937047039104,looks good
0.42844798472725076,0.4366710226854852,0.3941035378849222,126.9507074407481,135.9889843544369,63.884323867221134,looks good
0.4339476055878929,0.4285887288408913,0.393605648849884,124.38731927026342,137.62118965994125,62.745273910839515,looks good
0.43372160574272917,0.4176538282102004,0.39098110075423453,124.63456917496634,133.70388515283864,60.82126963208243,looks good
0.4217226989510367,0.414210218246201,0.3775195857480596,127.54833585023698,139.52848450028662,61.84020220610445,looks good
0.43088077304600775,0.4094156172822723,0.379151754455497,125.34386074390292,142.04644664191812,61.07477094992577,looks good
0.41496334172991667,0.4010939368216087,0.36843467723306295,126.53838883266533,140.10366041964332,60.931022878735575,looks good
0.44327056558225125,0.4298769638008988,0.4075210683782512,121.63379898149991,127.717766561035,61.86042060366905,looks good
0.43103787702786567,0.4255404197812021,0.39475617060903295,124.20420322405047,132.5610267880694,62.52886204397441,looks good
0.44811802664332745,0.4160313006665704,0.40004034330708865,121.62957189454357,132.42338586943941,59.60140449077307,looks good
0.4528094867935471,0.46419214493399724,0.4105070877968464,137.63992910962148,133.76402729339594,61.79579115915991,looks good
0.4999752046515147,0.4724365099013757,0.4433414387060178,130.8098191683229,132.13092563100523,59.71196017399754,looks good
0.5034165105589706,0.4872624393201791,0.4559371460813956,128.56206303709192,129.50034603920682,61.40915894104844,looks good
0.5122034810912119,0.4827822235308487,0.45749489010416927,127.51694486907324,131.10982657344775,60.45613184847773,looks good
0.5230513282125911,0.49725869456570626,0.4769242283793493,123.93392593486143,125.5134602120992,61.42433195999505,looks good
0.5279238627994245,0.48589588404079415,0.4696514117300764,123.42169088087711,130.89614621633666,60.24831013689568,looks good
0.5241314666626514,0.48688292348219975,0.46770359738143197,125.9551765160805,129.28179153402183,59.959116236888605,looks good
0.5114904535553134,0.48993957310947267,0.47008848581459656,123.3960493074357,122.94611757437522,60.79465625033733,looks good
0.5189779040228992,0.49498612426084265,0.4789950595872956,121.30882275623043,120.94279651556076,60.70526863690173,looks good
0.5080849826286252,0.4776602869297556,0.4591520090165815,125.24498216312668,126.22759047799087,59.779550533466754,looks good
0.5213066169735623,0.4980639683648326,0.47987705387606916,122.37553651387486,123.07230022664896,61.2588783580297,looks good
0.536315833639959,0.48803963558242414,0.4846157486999588,121.8937058324074,121.07108384501967,58.23713299980067,looks good
0.5275120951756048,0.4835393791309527,0.46865083437464045,125.58702924607132,128.597942429231,58.73501577386654,looks good
0.5418374431892731,0.5037573170888842,0.49026625800664553,122.78692668906916,125.27214943889865,60.26680489857784,looks good
0.5360903216526571,0.4902677399343501,0.4780919197116041,124.38732794279784,126.85140948137952,58.41164354288725,looks good
0.5492410414326093,0.5131380271498415,0.4921575292424973,129.01967942981665,125.76288347012851,58.72896522603217,looks good
0.5403302321447053,0.4883844431235036,0.4727585544705999,127.61710743094635,131.3512202059636,57.967075881654125,looks good
0.5542864621771169,0.5080648615111573,0.49183063848216907,127.61194135396175,126.92988466252571,57.88405634950518,looks good
0.5496885419270952,0.49608464198831376,0.48561576929663436,126.47239855510304,127.06972294300188,57.3065890205132,looks good
0.5390035063436036,0.5068584443054085,0.4781578950182429,131.91122031918152,130.01637609572157,59.04097928403172,looks good
0.5526901549231399,0.5006410331710932,0.482942472750553,128.100134919502,132.08009374246362,58.08815106712356,looks good
0.5576163346500022,0.49725567038358875,0.47635849033075794,131.84904564998823,136.16449960503954,56.89939106142966,looks good
0.5577843689782502,0.48399131751572366,0.4690471698269278,133.86765224108356,135.67245310268487,54.73979190333416,looks good
0.5598897662392017,0.48845449052095763,0.47524811338878464,130.54706593851475,135.4494530403418,55.87172678578014,looks good
0.5539434258600957,0.5007838480872081,0.47763364521894675,131.23587936979294,135.100182596205,57.413370403085416,looks good
0.5467156329868307,0.511851892179549,0.4790023174561363,132.98069740268224,133.86871297457398,58.796586246642086,looks good
0.5602870724171735,0.5218897301474779,0.48182096650698997,137.60965921531377,137.7012980167079,58.034502857794436,looks good
0.5486831640052398,0.517819297197891,0.47231424593911175,135.15431152784873,142.5680545916744,60.006775946356136,looks good
0.5473580565105644,0.5079367387630133,0.47068714905349923,137.35024900584705,136.3110367663893,57.24545464674251,looks good
0.5421101412180424,0.5115759843688782,0.47586733418254307,134.17234796300554,133.36681645220324,58.573556008026635,looks good
0.5334477016704675,0.4893883212040001,0.44040896877227387,139.00778339136187,149.63712259099043,57.61261670004417,looks good
0.5313099411784289,0.5051092710650117,0.45776554046098683,132.9356739620983,145.1411090160986,61.050740661035434,looks good
0.5415690586971673,0.48537648558791485,0.44846590868193265,132.90302860717136,150.27664575521192,58.39424120173581,looks good
0.5504235120863157,0.5132552804430938,0.4688835978860101,135.21071979085073,143.95335357167448,58.99614557580775,looks good
0.5305002211617711,0.49140298728408277,0.4372615914677212,139.37186128092023,151.815778881057,57.96600369379456,looks good
0.5326281738606983,0.4929900493177618,0.4711984397007672,133.49124932592065,127.62679715593445,58.66366323263836,looks good
0.5306925418049465,0.5082425532444149,0.47519047121936653,129.00219742677848,133.70894725729278,62.668654560015824,looks good
0.5026037208884201,0.5020807618527489,0.4616147157992242,125.62281805550865,134.6902709960447,66.11500322541856,looks good
0.5239298486768338,0.515936107138329,0.4813769951318392,123.617529964762,133.24686179035686,65.88721451752842,looks good
0.4401988134250284,0.41190548311248826,0.40229153525738004,120.07470604134613,121.48412348566146,58.91317579786502,looks good
0.4507254448881482,0.40446505465806565,0.40231580798404654,115.3013290817907,130.05524520339623,59.476282462992906,looks good
0.4671525894818163,0.3933043007723586,0.40732299782506937,112.33395837117591,129.3187950048716,56.64558527626514,looks good
0.42238665042495094,0.40907300421366344,0.4058442144405592,107.95031783816309,115.23399197008285,63.68710701031156,looks good
0.4045724662254317,0.3947049888290642,0.38845451337172554,110.1711949646488,116.20570399250138,63.15249491305004,looks good
0.4172236542445268,0.4014048768309218,0.39386338558640305,111.54130983557245,119.8497600724516,62.40789293272431,looks good
0.4086804815137931,0.39429280342178347,0.3874272571151226,110.36508502697482,120.05871968408593,63.11028246445905,looks good
0.4002807300261088,0.3952717972509812,0.38714159958460304,109.88223339841096,115.73089649621315,63.825467362347034,looks good
0.3936536583009373,0.4015383805029215,0.38457425691120356,110.89437379513217,118.29370482808358,65.58152635326827,looks good
0.3880107266217003,0.3824047026888673,0.3770208313522833,109.09254948683349,114.12625739630327,63.13976357497822,looks good
0.40634942542445845,0.4049310806951907,0.38637360651628605,113.11412430757221,125.06579061919378,64.80672931115014,looks good
0.3920814307551739,0.38789074281886565,0.3755874564221087,110.35670034501499,121.26766800820666,63.94495431852956,looks good
0.38882241926147726,0.3944828453262601,0.3716082535831338,115.44320545457971,125.05042264070218,64.92936374066466,looks good
0.39282537197010947,0.39471369484572866,0.3790142906124164,111.65362855263412,119.70976328182535,64.52449054916974,looks good
0.3806337365533346,0.38739939790655387,0.3680812867629044,112.87558727972554,121.65925640748732,65.321823423862,looks good
0.38697282012739487,0.38668298784666677,0.3721211282824812,111.70118700544542,119.94163698848159,63.57968511222711,looks good
0.3823913966002121,0.3932121711739813,0.36577034642804135,118.17779305758563,124.0349525085997,64.62715972875387,looks good
0.38164252590007924,0.3851237059648544,0.3675943861307642,111.02555680495851,124.08266779255051,65.62668522128469,looks good
0.35514033143587465,0.4059166648004146,0.3558551935557669,121.57909984103489,126.74752442675533,69.30108201441035,looks good
0.35138109839715775,0.3936359496090923,0.3396722178014019,127.00779177382104,135.0579599134837,67.70792135558446,looks good
0.33590570388777985,0.3664582329261671,0.3192008022478504,123.58667402614684,141.05055855143942,67.53141317245928,looks good
0.3921947527666421,0.39476824753498463,0.3716304046868953,117.12536062515137,126.6220520497443,65.37855224794109,looks good
0.40648383871680177,0.40956968679213535,0.3977960817774475,106.88265335165669,115.9152141761845,66.29320491915605,looks good
0.4876060392687767,0.49951995127844956,0.4442142630303374,132.25498641613694,137.85039786247447,64.80935793479283,looks good
0.5363339800207118,0.510701927889209,0.4702072129352258,126.17804807828641,145.97045965453552,63.80306919458259,looks good
0.4639995278670614,0.46993797628997325,0.4162923795812805,133.79762577294989,140.2176847514847,63.33454783657985,looks good
0.46691065811256105,0.46750129893051384,0.4168541331504558,133.88095741501223,139.91237269920262,63.0581537115042,looks good
0.4855790779308993,0.4481856095587629,0.41522164497418784,134.65108762180748,140.9243047741697,59.031665181369476,looks good
0.4442970114017098,0.4562197474146701,0.4064030490130529,135.02733836465075,132.99535735014146,63.074282311740575,looks good
0.4476384430263038,0.4452808384799432,0.4101874619620499,127.90488587047268,131.00016493888634,62.807824407654294,looks good
0.4444174361237865,0.4266206424121493,0.40448479205673854,124.27829858537032,128.0697035575323,60.87767416504335,looks good
0.43389741034398577,0.4178947860605359,0.3997771220674739,118.76759819045068,127.64681887811912,61.97205857628606,looks good
0.4108505696103455,0.3986179575269996,0.3804954567472694,115.01406893165912,131.31873704399862,63.90199406991384,looks good
0.41679671252487327,0.4013874331745934,0.3894932277959706,117.34120387544638,122.15421916229175,61.47915783931229,looks good
0.4240922108865568,0.41707406177529927,0.3932868863628349,118.55949205437433,130.50861539579017,64.0474684481712,looks good
0.41056016816860774,0.41290783203357667,0.3916696617951694,116.03375547421462,124.23977927946333,64.91944767414124,looks good
0.41343637770893743,0.4096734007457491,0.3921990448338616,113.95998237071812,125.19445314226977,64.89795515670208,looks good
0.4059590361846659,0.4032240319402554,0.38052626370393067,119.02235518467174,127.22305066117296,63.899906838809876,looks good
0.424537231486409,0.3966686993088666,0.38985449622769447,111.70905420544908,129.60347197957037,62.86818309662039,looks good
0.4199984682423369,0.4043446219421385,0.39474558136063026,111.77877480772483,124.336751863889,63.5238105824976,looks good
0.397028920582284,0.3817394158460297,0.37324991673212315,110.26694270418069,125.69505135418623,63.68472635056028,looks good
0.4021125481720027,0.3957659772207273,0.3871785733768715,107.164877517389,121.25904244085625,65.26579238001489,looks good
0.3955286638138837,0.3815260118064957,0.3700864688236003,111.74237037922305,127.94516342731394,63.96345802613859,looks good
0.3995318802672266,0.3879317165034644,0.3821801442869205,105.98898494563605,123.03251236356937,65.14379313064235,looks good
0.3930826161609969,0.3922872097519319,0.37834526127289686,107.83619553409086,124.61617728379821,66.13588652388502,looks good
0.40256839590740917,0.3883806734648223,0.3847733208159391,103.30711643620954,121.96224121786553,64.30825657126948,looks good
0.3983401138121973,0.39105113243901246,0.38131192400065655,104.19071013041952,126.32178576047458,66.2656220818024,looks good
0.40653422787691995,0.40460156959293997,0.38829669730108424,108.09060896740729,125.6922345081258,65.73742774870661,looks good
0.406767280476216,0.3950246330094721,0.38574419168897445,106.8861734521929,124.93945281969012,65.20698708040884,looks good
0.4153433193746873,0.39900692600143384,0.39316842910890293,104.89038174774026,124.4539067291266,64.75894373165607,looks good
0.39747366265455186,0.40552307710504343,0.389901896686466,105.64068310963667,120.95451377426458,67.72096368732652,looks good
0.389132549047511,0.4024258969952995,0.38049302224039505,107.43034732307406,125.6735007911035,68.16142331170306,looks good
0.3979418218093748,0.40264649798383084,0.3843765093055393,108.0238539100644,125.55268051958258,66.95233599238271,looks good
0.39181744158873566,0.40408307600909754,0.3819712453691415,109.64458041767972,123.31981870328354,66.94007732319452,looks good
0.3981257594320679,0.3999181231328308,0.38482974088946964,104.71523700109427,125.53573615435646,67.00752958993434,looks good
0.38688279458333485,0.40806145633028185,0.38340763445384196,107.01992291882686,123.20680038355074,69.0705771629421,looks good
0.3882119151327917,0.3988699810708012,0.38198779090856394,107.03345569445399,120.22665112787953,67.45617445099687,looks good
0.37934362326148546,0.4107988282638957,0.37457656991411126,115.34668230535202,125.59019087654282,68.91219265379631,looks good
0.3779475490997264,0.40041903744582547,0.3768375858934106,108.92972327556184,119.43266373614475,68.14159171645869,looks good
0.3905636163511949,0.4076432614162263,0.39180255393943403,106.1278987097463,113.62520468210121,68.48081075977021,looks good
0.3924245792640592,0.4020787013406926,0.38753705245078457,109.196413690296,113.96034452104124,65.42602206891989,looks good
0.3959959645684332,0.40726548658299605,0.3856225410314212,110.00439168406712,124.33233499916318,68.1640687562204,looks good
0.39576073418794366,0.4090587901278376,0.38519087749899067,112.88387216000025,122.95134743760987,67.04927667662719,looks good
0.40121912607724075,0.40137782428709473,0.38635293581790864,107.36586083489027,124.99276418255712,67.32757685822352,looks good
0.40775826366884227,0.4081319418189827,0.389802848325977,112.94436969561191,122.07027521745819,65.08943395425601,looks good
0.3887989270076871,0.4085243945377694,0.37960829340433483,114.25471474980857,123.77496387598424,67.80573515221936,looks good
0.4019968262042723,0.4056876958894891,0.38163079482175855,112.21724956004319,131.47256554188777,67.60582514179747,looks good
0.3952598425025747,0.39869721666676344,0.3798058303898725,109.83716304871268,125.76453855599433,66.39168921858031,looks good
0.39646933317845007,0.4054468826021088,0.3806901317755422,111.18019650623562,128.91651419331535,67.50077994084315,looks good
0.42531575378601844,0.41206210310533437,0.3839944545891138,123.71730082656067,138.70833861165212,64.34982729618277,looks good
0.432615546334109,0.42140768095663034,0.39052350053859985,128.29097504468854,132.81373138521332,61.82281300494359,looks good
0.4071841254900955,0.4084184190898249,0.37637628987480976,124.0619586956436,131.34542633040354,63.26647682513599,looks good
0.3709232263272244,0.3433703922007165,0.34359187067780617,104.37539409917244,130.10570943103215,65.3436361525531,looks good
0.381135999066118,0.3724202147179306,0.3546286725128328,118.79494203625103,124.27222168547239,62.06684173128546,looks good
0.37942482809503214,0.395982195209542,0.3638347723530362,128.95242055196374,119.24349231853604,63.91403173146484,looks good
0.36962630288824205,0.37714628249040977,0.35092551777227715,121.59894545639422,123.43738774041387,64.42098070645447,looks good
0.38120784913788097,0.3749873515533614,0.361959441107883,111.65933059993925,123.01896511796276,65.08591656755543,looks good
0.3572442760592023,0.3934630798478285,0.3439585604687682,131.44523433172702,129.0809237588804,67.04782287473428,looks good
0.36048019869080505,0.3835014001701998,0.34261085564934673,127.24027018859121,131.1956092773809,66.99287466392876,looks good
0.3597283984513334,0.40220651799263,0.3543609321649677,124.9988549951229,128.30823638163204,69.74403827297085,looks good
0.3583022212913695,0.3816518438973242,0.34031566584701933,131.43158359400076,127.27350138417881,64.81951475904047,looks good
0.3744832899002278,0.4011436613273245,0.3648393438328957,120.43087308984391,126.27307754219426,68.44103140262435,looks good
0.3600586670786423,0.38146653061078506,0.35150378889799483,118.78866823708843,124.5112633736769,67.73736737316085,looks good
0.37066733871157476,0.3631767666561192,0.3477027189428427,118.50449758535343,124.36908187345217,62.88967713770422,looks good
0.3462132600491411,0.3661776794266464,0.33781223941503585,121.83743337775377,120.80633418558234,65.15404099387659,looks good
0.372521010439692,0.35375862070526115,0.3439394118120645,119.04562422567776,124.11025139743299,61.151829187560026,looks good
0.37407305956358183,0.3884388448781162,0.3556141935328525,126.43527343506757,124.92033970352,64.69064306576966,looks good
0.38470361352655974,0.3745071881073961,0.3590952538828463,120.63766169887205,122.96971381534976,61.71830117446373,looks good
0.3811951016994318,0.36882018549500545,0.35552899170474594,115.40679144373135,126.43349099555499,63.21981973714806,looks good
0.37395803421445845,0.3759115611245543,0.35527539679868275,119.33430968600155,123.15750226516718,63.62393812840394,looks good
0.37126221135618315,0.3809978129029864,0.3562860848209707,122.08829128711113,121.5352126122082,64.42025947667237,looks good
0.37634482266537134,0.4957440008805562,0.3733174854286917,142.81244294993917,149.54115530762067,72.61459240393978,looks good
0.4761826679554734,0.49956399270576124,0.44462869520383264,131.60095761937006,132.95178362449965,66.95277041509831,looks good
0.4772875817214173,0.483483303337231,0.44176278783366185,129.11957212033025,130.37782970814237,64.94593969853895,looks good
0.45847492469529816,0.48566544838062803,0.43367852022403464,129.5773031701147,130.56062147736787,67.47469255349495,looks good
0.455804322856776,0.48534691418852327,0.43932811521962917,125.56372628478645,125.91788562043781,68.74399804980153,looks good
