dist_left_ear_shoulder,dist_right_ear_shoulder,dist_shoulder_nose,class
0.3804769957042406,0.3722731846095702,0.15870123689778598,looks good
0.38582313681932917,0.3987412878055949,0.1535794079068632,looks good
0.42040851418645797,0.35429064014606526,0.14733079171640556,looks good
0.4715325179456586,0.4020629287919772,0.18585071674671122,looks good
0.451478154308806,0.3910399983759092,0.17119289425560538,looks good
0.3791992281656915,0.3833602928382714,0.1635112617500763,looks good
0.515402290316139,0.5259865962737217,0.26876144078615366,looks good
0.3917923129418196,0.3896145944948698,0.16885159067543337,looks good
0.444501976959124,0.3972699746427722,0.1706426980946328,looks good
0.3932429868211046,0.3963612366089028,0.16987942704306833,looks good
0.44257651686120003,0.45034947641443246,0.17871391947640014,looks good
0.40324301834535786,0.40113666869828335,0.1766156513078179,looks good
0.4094038381472011,0.4078802088816177,0.17648566086157794,looks good
0.4133358116675429,0.4173302198825934,0.14169391736283532,looks good
0.4106685173798965,0.4163665128362104,0.1812323443341139,looks good
0.4389730526875263,0.42108673605339214,0.19568951755757946,looks good
0.4412252489223304,0.4263412939327743,0.19426377842871576,looks good
0.45423366791914677,0.43664376495932006,0.20182473522928523,looks good
0.46558608385996547,0.4526438784708806,0.20650769554430523,looks good
0.4726804654596751,0.4643587851066594,0.206938198043123,looks good
0.4220837270799261,0.36149478220279285,0.15699176907115026,looks good
0.4403700416851908,0.46845292788742887,0.212247229063923,looks good
0.438777165078385,0.4631531862095676,0.2118166005941029,looks good
0.4372716011187077,0.432509852662937,0.2088103111963642,looks good
0.4313613361098599,0.41613408287099823,0.19818887290333165,looks good
0.42077904864866855,0.4117221077808579,0.19734337346165629,looks good
0.41037172393346955,0.40916592368242527,0.19060674941949599,looks good
0.40661809433908674,0.38944259540314324,0.1880316862379931,looks good
0.39341423170134854,0.3861182292240715,0.1808033695637506,looks good
0.3798525327844443,0.3824815116592264,0.1753131585931549,looks good
0.38237342675831404,0.3838140449030202,0.17329449211513395,looks good
0.38934844650930067,0.37463043761628506,0.17636837922661341,looks good
0.38738982048576726,0.37314450337593835,0.17535620533916377,looks good
0.41206517764522443,0.36903724140064953,0.1780163768982479,looks good
0.37895109373096625,0.36029478412908583,0.16133679660842992,looks good
0.3947583481579253,0.4045651249242197,0.1688189504049858,looks good
0.4065216520268414,0.41963098664181997,0.17820271389058465,looks good
0.40093848881640903,0.4151555506509722,0.17468623648779122,looks good
0.4106598225956335,0.4188117260587252,0.17489093988891527,looks good
0.4159405161237007,0.4239764568498135,0.17835637581519762,looks good
0.41097831265301843,0.42430605053760884,0.17809366921814077,looks good
0.41056640985368514,0.4205884002583189,0.17486974472019107,looks good
0.40272672145363025,0.4189507301435019,0.17604205592372876,looks good
0.4092647197768031,0.43466985477168746,0.18078951233617654,looks good
0.41369007415123654,0.4392890961706362,0.18597347902012007,looks good
0.41319696324193206,0.43313997031577006,0.18402089660719465,looks good
0.4274154780630223,0.4255256039906043,0.18580242351335108,looks good
0.4311143149915027,0.42520647920194155,0.18661026637131164,looks good
0.4308867759342704,0.4296605028068108,0.18710662885328175,looks good
0.424854243991683,0.43852218971298407,0.19030952619901373,looks good
0.4263958964629535,0.4314983172240525,0.18840910000837113,looks good
0.4251454156461461,0.44254143564840526,0.19538428725186235,looks good
0.4353708404757692,0.4387840589677786,0.197967032384739,looks good
0.4320544001793376,0.42720107825186276,0.19127933656954485,looks good
0.4250640220849738,0.43162063905809356,0.19154542118690868,looks good
0.4285466197853609,0.4419275450862586,0.19797717564219344,looks good
0.4253573786265126,0.4331469800775442,0.18986559484697732,looks good
0.4333841879456619,0.43195108070794896,0.19297841557406364,looks good
0.42225954459730086,0.42811224770729833,0.1903922877602785,looks good
0.4108509346380561,0.4278809842799165,0.1871292261174017,looks good
0.41014777034632005,0.42817635141419846,0.1868815157711593,looks good
0.4220142149180288,0.43869117860955903,0.18981489839909216,looks good
0.4226919886060221,0.418039901657411,0.18684391151440086,looks good
0.41197125446386945,0.43603024551897207,0.19022970996708852,looks good
0.4211531712689269,0.4371022081728945,0.19883309158377716,looks good
0.4247978516658441,0.42321055628626125,0.19552182779382782,looks good
0.42226090479284306,0.41486283504453647,0.19325080957476626,looks good
0.4364902948378021,0.4170309620927018,0.1857685494817837,looks good
0.4556902124680449,0.41819064309584775,0.1797372142929858,looks good
0.4736159210032217,0.44691901119945054,0.18457515062762778,looks good
0.4783781695872805,0.45058403798592994,0.19149197251474054,looks good
0.47320554643603296,0.46705863867959657,0.1922386626236374,looks good
0.4670084149984221,0.4622205636690109,0.18665065143127574,looks good
0.4781114734850157,0.4476579069266979,0.19280989432788317,looks good
0.47412087871838676,0.44610741652106267,0.19102727681884663,looks good
0.45278012872100426,0.4340404444942014,0.18377146392785448,looks good
0.46039557982876267,0.4338921389572588,0.18535761944615253,looks good
0.4572049541821058,0.43832609696450414,0.1820311126762967,looks good
0.44998636826109106,0.42694571581583807,0.17825437816187942,looks good
0.43536436209030227,0.4290959564036013,0.17889699218949093,looks good
0.43471953259915563,0.42518467861357145,0.17927816388553494,looks good
0.42023032321778,0.4111220300276731,0.174431326182607,looks good
0.4063117978833,0.4088196848537357,0.17508662945353204,looks good
0.4266422877383908,0.4079116565295374,0.17659537838497033,looks good
0.42151189605347517,0.4114411178522389,0.1767999383466602,looks good
0.4327112562530431,0.4111849378760759,0.17298252197541344,looks good
0.41889870336492196,0.41617007089057306,0.17432934540467823,looks good
0.42266512708557247,0.392114175715235,0.17157504266584475,looks good
0.40999259954273515,0.3900095615890494,0.16655683606767732,looks good
0.40539625252943273,0.3992814784520074,0.1697818670393051,looks good
0.40515214207043554,0.3876499528999584,0.1685948687259662,looks good
0.4195237313027255,0.40800368780324614,0.17215621881915869,looks good
0.42494979994127213,0.40597414527839903,0.17744428671447968,looks good
0.4381312011179224,0.4067575353846428,0.18507021292776987,looks good
0.46936310031703443,0.435079334375962,0.19973578473243042,looks good
0.4930350486430895,0.4536371114851786,0.19999906239469553,looks good
0.5018812980840971,0.46026768381104466,0.2030891918473137,looks good
0.48959735557629114,0.4585661094686546,0.2110156462110893,looks good
0.502369673209993,0.46272201774074256,0.22015310949204414,looks good
0.5160041519940534,0.4760805293224079,0.22131558577480798,looks good
0.5133432839400331,0.4649866364646109,0.2212729531673284,looks good
0.4873130228111973,0.4690692122804721,0.22054791653202513,looks good
0.4876388031938352,0.45287344373039873,0.21174266152945984,looks good
0.5223355781758939,0.47689701510661725,0.22554254396770712,looks good
0.4951861125995602,0.45488427736837916,0.21348199173567697,looks good
0.5100817497128421,0.4704510611077266,0.22147744384509785,looks good
0.5338118355099193,0.4859234352337841,0.2309813214723297,looks good
0.5265550588145762,0.489390298816081,0.22158929565764285,looks good
0.5218280306781696,0.4675843842495673,0.22280337508086345,looks good
0.5271430617342545,0.47975979452067313,0.2237320642514013,looks good
0.5230339097099795,0.48496827882526033,0.21987382437755243,looks good
0.5251483777610598,0.47200197676929556,0.2165718269025995,looks good
0.5337872370815162,0.4892028445534617,0.21541783802050665,looks good
0.5279438029396099,0.473691664690419,0.21256988857855139,looks good
0.5248747520326162,0.47750437955931213,0.21324493687507312,looks good
0.5282067950441863,0.4685199482639766,0.20985420073255343,looks good
0.5448812860448573,0.48619482810379006,0.2187056695072688,looks good
0.5343363011483944,0.4858154736383803,0.21517403667913265,looks good
0.5332505942294004,0.4753601355315101,0.21488566167584283,looks good
0.5365803312445102,0.4752605742606798,0.20684095256477986,looks good
0.5282464534852382,0.48444584614177416,0.2086981579632357,looks good
0.5170953548685252,0.47865046874523937,0.2103362420682217,looks good
0.49732005382923083,0.49161246508749823,0.20998299364714595,looks good
0.4950446727168174,0.4804384006996608,0.20758490442231692,looks good
0.5132447717392777,0.46618382476338,0.19989943223723025,looks good
0.507619859762134,0.47946272556819813,0.20645618069248858,looks good
0.5150995346833754,0.477191458216535,0.20797172020959348,looks good
0.4978923161184534,0.46883909601939916,0.1969604659979835,looks good
0.5149730764344772,0.46853988125609863,0.18441475225065151,looks good
0.530326626325595,0.44831662740211653,0.2207385766550236,looks good
0.5155587811243799,0.4583476107035044,0.22504360287315986,looks good
0.5162740803557433,0.4550935325957123,0.2164348389810887,looks good
0.49589549058855414,0.4737321230513769,0.2163638602336708,looks good
0.46845293533375015,0.48385482332598667,0.20790664898423147,looks good
0.47638890680388807,0.4795596924227708,0.21121927306644048,looks good
0.457532305545185,0.4089905175633156,0.19295890391309312,looks good
0.47887416040372055,0.40462551428525434,0.19778240434933722,looks good
0.47013002181486885,0.4038368887249995,0.20147416822992867,looks good
0.4196844143498343,0.39193791574619063,0.19648524303656636,looks good
0.41279410325664073,0.3935628455839667,0.19387896893344275,looks good
0.4029445571406538,0.37073697108556064,0.17543678093822573,looks good
0.39830106457230774,0.3852782194860332,0.17919587209182009,looks good
0.3987445720153019,0.3815280536832868,0.17556582918532274,looks good
0.3955113554042412,0.3726327474782369,0.16804316024554888,looks good
0.3869193304715204,0.37599168611186196,0.17419750972390893,looks good
0.3864305719301955,0.3860068220174496,0.16889825133762804,looks good
0.3985502139465348,0.3722994854661013,0.17134623837074575,looks good
0.4633422401087945,0.4411341653712925,0.19554984592603275,looks good
0.3853390786736015,0.3698709529581057,0.16368817394438728,looks good
0.37617238176669593,0.37696778845505713,0.16738856581044018,looks good
0.38826473514171694,0.3651298647749232,0.16784571919630004,looks good
0.37532872716619553,0.36991411823488557,0.16506253641941673,looks good
0.361614221026304,0.3862495525739196,0.16426794912807607,looks good
0.3789100234493045,0.3802437413131277,0.16347515515177774,looks good
0.3768236449903463,0.37584340643354563,0.15989903954158885,looks good
0.3582286430758217,0.372810278361881,0.15321449043135074,looks good
0.3411754699257166,0.3839051414276837,0.1516067494134699,looks good
0.399002770429769,0.39035075339846875,0.18044734176903518,looks good
0.39789687808887875,0.37936912771544806,0.17465489368142811,looks good
0.4993326614558551,0.4873066721609911,0.2071873415289973,looks good
0.49925966936666827,0.49178622433417896,0.20561657453573154,looks good
0.4762278798330423,0.44960034813609434,0.18546225925126114,looks good
0.4692167305593545,0.4513746175992947,0.1872541552947026,looks good
0.47836096368371694,0.44199664502082125,0.18912655589248764,looks good
0.45912924981893743,0.43496866387901334,0.18387783868632146,looks good
0.44115667342023623,0.42272205533749246,0.18255516378084455,looks good
0.4317665579692142,0.40011682643267543,0.1781364117574946,looks good
0.4437409512402465,0.42609511897625946,0.19378694468602348,looks good
0.4245018167229589,0.4134493922000682,0.18551971601594736,looks good
0.42900295760287144,0.40477942576229586,0.19017967350204196,looks good
0.4331686350047855,0.4072435811876216,0.1922055343084336,looks good
0.426280562472393,0.40167367372295887,0.1884345205652319,looks good
0.41482383744489254,0.3972012789832707,0.18462438323789498,looks good
0.4065044199160414,0.3837859274139925,0.17351332028795205,looks good
0.41790678181830576,0.38856362337008016,0.17567548353492302,looks good
0.403854829170779,0.38801691718752407,0.1750286013645521,looks good
0.3997803432069292,0.37951040355674887,0.16903336201797198,looks good
0.40740357524483095,0.38638427403602355,0.17488213718940693,looks good
0.3994029937157782,0.3708392694449131,0.17229804956603903,looks good
0.3985807668098383,0.3809977904458961,0.17312035854313423,looks good
0.40389810841268625,0.37960186655148603,0.17294893238263395,looks good
0.39498563332458986,0.38008896027093136,0.16953544217079558,looks good
0.40132357399647495,0.38492814939550274,0.1734882712707022,looks good
0.3977352343365865,0.38617459086683614,0.17576792708971337,looks good
0.39823059564956037,0.3907724302847077,0.17285511472376,looks good
0.39063119994085493,0.39387915760015124,0.17375595339069166,looks good
0.39646920844781275,0.39175437848926903,0.1782777119956485,looks good
0.39684523333469723,0.395938814580031,0.17956981472369804,looks good
0.38490641996671904,0.3917459582977175,0.1778337084850335,looks good
0.3990727233701534,0.3907170261797715,0.1773892285421366,looks good
0.4090278812956922,0.37756835698996394,0.17654506125782257,looks good
0.40145909016801623,0.38459567394815597,0.17733299195040736,looks good
0.3832454387030942,0.39137178063642175,0.17044833012276212,looks good
0.3974148212473517,0.39486282070226764,0.1755927861582619,looks good
0.38566303621551484,0.39328917248437717,0.17532137472120163,looks good
0.39610067120291076,0.3890935014755483,0.17645089465121927,looks good
0.4011886976393963,0.3758976133857863,0.17899559623823513,looks good
0.40439265309590705,0.39689715619503324,0.18851116208387195,looks good
0.4076686019663866,0.3976526841280062,0.19030324768033757,looks good
0.3857096688125771,0.39919025945394226,0.1794189112072738,looks good
0.3852186994818936,0.39334106627757887,0.17214030553988732,looks good
0.3849707674170923,0.39951686366278943,0.17351086485035172,looks good
0.3894611171332802,0.39604457963266104,0.17147779394306895,looks good
0.3920498024094753,0.39978743885881124,0.17244685380811578,looks good
0.3845860383784241,0.39928612763333987,0.1725728313205186,looks good
0.45931438506619426,0.42071799279885064,0.19235339345774707,looks good
0.40070399338100465,0.39307610874841586,0.17226985173927606,looks good
0.40183816869986017,0.3793489144576508,0.1676578413562872,looks good
0.40732590152477255,0.38499692885201486,0.17683023099915504,looks good
0.36646193570820795,0.3496337469059704,0.17077475504708367,looks good
0.35147547388494926,0.3448371059655113,0.14558310954201628,looks good
0.33623252688929095,0.3170491981423088,0.14247922952333827,looks good
0.33612212692393656,0.35146099834666233,0.15420633543648973,looks good
0.3462367089738542,0.33130633458541114,0.15238597286204597,looks good
0.3665893300378275,0.39741863702592234,0.16013040176606466,looks good
0.360263615114116,0.36409549325579654,0.15591859229001076,looks good
0.3576088844224917,0.36760034436917755,0.15718735447722063,looks good
0.36867661103715627,0.37997763404596446,0.1624938728414756,looks good
0.36215874042529916,0.3615259674753809,0.15739578275906807,looks good
0.3514383365882731,0.39175601043532154,0.16461298417265957,looks good
0.34153727540379075,0.3697436643480226,0.14918729778791817,looks good
0.3712930953153257,0.36772814070059223,0.15926875298183177,looks good
0.3650997315572995,0.3804479746661243,0.16534270122257735,looks good
0.3702739253295786,0.3716389434125346,0.16333247654870783,looks good
0.36436775140047495,0.39550702471475757,0.17275318074190305,looks good
0.38368348613504155,0.36232651182111225,0.16755614035162425,looks good
0.39691960359070944,0.3885829002373058,0.18058095563220306,looks good
0.39122389799405516,0.372201403062226,0.17788581861749247,looks good
0.3680773485235685,0.4671519054588492,0.1521275911517837,looks good
0.4516930539305095,0.4658167598221084,0.19953851914284232,looks good
0.45323064579855754,0.45224456129592644,0.1985218160227197,looks good
0.45349479761649336,0.45627216234052004,0.20109546991903404,looks good
0.4585827198964231,0.45604178000834583,0.20300591957638345,looks good
0.44466272689001285,0.44603939421600963,0.20186506521391637,looks good
0.45102190863246505,0.4520423194135492,0.20354641974303633,looks good
0.4406319354286086,0.43547392370488214,0.19536708567525116,looks good
0.4380932059651853,0.4426843610521078,0.19811171005666034,looks good
0.4359478647515329,0.4300191444041896,0.19814374442246283,looks good
0.43364847703961323,0.43318102601827224,0.1997715174666503,looks good
0.4190927934874366,0.4217803156191827,0.19120342967816586,looks good
0.4135075225081563,0.4133354029974792,0.1899324426656255,looks good
0.4254611940462523,0.4087101157139584,0.1931086035714527,looks good
0.4161450799968585,0.395578735803375,0.18977558420032983,looks good
0.412518586116288,0.40687506980616883,0.18853840935963623,looks good
0.39790789677911115,0.40595114906837004,0.18452562445120388,looks good
0.3998873557256025,0.3860523894580386,0.1795781522055402,looks good
0.39022805267045896,0.41001301899468734,0.18215049210853881,looks good
0.39371246000035304,0.3895061267656424,0.17629603516198242,looks good
0.40148984395677556,0.41539096504042844,0.18469891527047827,looks good
0.4018551411523459,0.41001102870998773,0.18528111443412498,looks good
0.3934932851556776,0.3957621125532568,0.17826500867459752,looks good
0.4037881853020845,0.40569603701981577,0.18145040606250223,looks good
0.4171602649572715,0.4201663946336847,0.18683074060300608,looks good
0.41634397834849146,0.4344057257623841,0.18050217840728036,looks good
0.4392600566939005,0.4558996239830862,0.1901932497237554,looks good
0.44599652254095523,0.4629081122781325,0.19560235780666743,looks good
0.4342315598699614,0.47975725401198605,0.1942246501866626,looks good
0.45402885628085554,0.470285680718041,0.1990605233283742,looks good
0.45857813358243993,0.4704679109398331,0.19174912855565612,looks good
0.44547613522254725,0.46467000728000546,0.1925273468845098,looks good
0.45531711490751203,0.4589246989648912,0.19403819149465146,looks good
0.47441449787507556,0.45441443992831143,0.19483044981194447,looks good
0.46349231770027266,0.455901145289922,0.19127783852931354,looks good
0.47411439198498506,0.46082313008876985,0.1996189515672938,looks good
0.45977927492534776,0.4454111760851593,0.19137095202465604,looks good
0.46456719463051027,0.4460541262654925,0.19393318377814986,looks good
0.4531406425272706,0.4750105748242528,0.18786976551734424,looks good
0.4540264310408666,0.4799379250358755,0.18984212058354655,looks good
0.46016236072074546,0.4482615939197629,0.19045843493960257,looks good
0.4814519743773216,0.4653955516464937,0.19810387018610537,looks good
0.4686357951852913,0.4554002078371773,0.19355335087635328,looks good
0.4743485252217649,0.4706907023280319,0.2010343310361792,looks good
0.49610274069685584,0.48653439564367745,0.21223859606959053,looks good
0.48918069404032427,0.49365239744661105,0.2110635935559605,looks good
0.4549232137063669,0.4907584588638852,0.20318193660005274,looks good
0.48792914271808124,0.5459291609474208,0.21621244387867514,looks good
0.5130308960639189,0.5037245507625107,0.22701854123016293,looks good
0.40851699140814524,0.4541435828769853,0.1841020778809131,looks good
0.4335104766932781,0.452373928387984,0.2011497050445515,looks good
0.39163954344990326,0.40077047725629555,0.166556280122385,looks good
0.37171778933507743,0.384097761531112,0.16690141165975633,looks good
0.36825145698110073,0.3784742610474704,0.1661287035402301,looks good
0.36263395987988684,0.3851778740189256,0.1572057188375623,looks good
0.37817310633745077,0.39919629163660825,0.16899026382264315,looks good
0.3826400962792172,0.4074854067675737,0.1723711417487088,looks good
0.38775001301809936,0.41939706192509846,0.18301938208567828,looks good
0.3757707989749774,0.4154862575303378,0.18565798663978317,looks good
0.38004622028473234,0.42886799057438696,0.18304462721690887,looks good
0.39748227374512235,0.4543856145026085,0.20322677184904273,looks good
0.42057428406682673,0.46409181000953015,0.21544209654935284,looks good
0.4146073503041749,0.4166475377153785,0.19496117691934117,looks good
0.39060315058520567,0.3549837054755334,0.17165200057853797,looks good
0.3889524664660234,0.3626456211518224,0.15921393100631648,looks good
0.39385403310511585,0.37094071022448233,0.16241830196884666,looks good
0.4189785266002224,0.43286065742779195,0.1899231934984144,looks good
0.4513832939621966,0.4414751442751794,0.19674193358104747,looks good
0.47729344119070594,0.46561555308526065,0.21861310110903262,looks good
0.41554777882609417,0.39621677245009806,0.1867060150051589,looks good
0.4223968211984956,0.40872193209157115,0.19744818414428428,looks good
0.4326850324272881,0.42801541690182776,0.19956427477368727,looks good
0.42838855275596704,0.43449477062794384,0.20586569083675538,looks good
0.43894021438424685,0.4179169161105603,0.2008538386352434,looks good
0.4269236511807328,0.43160315561940726,0.20489257480916842,looks good
0.41475669150883426,0.44004669535148244,0.20045766167002768,looks good
0.4498537941363335,0.44642915557685114,0.2097318885482266,looks good
0.4506753315495486,0.441628151989465,0.20893496265652609,looks good
0.43171625363665045,0.42410167616221184,0.19940765535251184,looks good
0.44207227622284145,0.45736133005870094,0.2066893202084938,looks good
0.4398058921043561,0.4501391402849818,0.20160553694021185,looks good
0.44482473641086145,0.4523200545363182,0.2108790527211621,looks good
0.4499112880676318,0.46324703749080576,0.21142431381360832,looks good
0.44861180683877894,0.46261732491704116,0.21295736231541995,looks good
0.46259158849206616,0.4703123362751323,0.21381062187777874,looks good
0.47563211199271416,0.46437505506095345,0.2185243111828423,looks good
0.47058245950355565,0.4823970188974975,0.22462290587434552,looks good
0.48777048557267905,0.4792193201315976,0.22651007057438755,looks good
0.47588650913069547,0.4629088928157668,0.2178994270857011,looks good
0.4691387867730225,0.47292455779779713,0.21447243873943878,looks good
0.4706870854139494,0.4793849272490053,0.22045093465407456,looks good
0.4697904269090234,0.4771402250859615,0.20741196427942632,looks good
0.48483421411334876,0.4862119364361912,0.21283195390220921,looks good
0.46649565423744077,0.4712669695049426,0.20275417848888036,looks good
0.46817556173506897,0.47933005496158887,0.20186551942758957,looks good
0.4571297246239563,0.4844307242604214,0.19979325525785271,looks good
0.456156953072729,0.48182654898405014,0.1973295864293489,looks good
0.4381563630820108,0.49202952844952286,0.19865051478916823,looks good
0.4411947913303509,0.4728320739897172,0.19648360852191732,looks good
0.4328734907061471,0.47631485523066824,0.2013387259015663,looks good
0.4229842040572343,0.47312711578012717,0.1995888979224082,looks good
0.4307377871005658,0.46455640649401225,0.200816290683003,looks good
0.4332476115615011,0.44475269624794433,0.19328099693053746,looks good
0.4504190298949465,0.4524192857257925,0.20262929884207034,looks good
0.423111720125312,0.4391439443912882,0.19620407802338574,looks good
0.4205675963064414,0.44827384953613025,0.19386740405530473,looks good
0.4221662805648295,0.4528898994957632,0.1983169368637838,looks good
0.42835396892981625,0.4442886020778714,0.20004068837485078,looks good
0.4314002815296172,0.456177866127466,0.2021646048058697,looks good
0.41085600663741784,0.45082828073720754,0.19619668489438452,looks good
0.4278703181800139,0.4507711320926286,0.19548670832984666,looks good
0.4295774669927411,0.4606432001430757,0.1927478845093535,looks good
0.42711752258405533,0.4595755451881227,0.1905452678531482,looks good
0.42855674895270385,0.456168466142013,0.19304655703684087,looks good
0.4061258301950649,0.4509693124796452,0.18350969845870646,looks good
0.39961086841126575,0.444360040834096,0.1865683636693264,looks good
0.41963068153925137,0.4446379237477719,0.1895386890097666,looks good
0.4256059782850092,0.4691690464506277,0.19473948303101885,looks good
0.4129749830774789,0.45578062517750034,0.19024511443885359,looks good
0.4283263748256385,0.4625577427614899,0.1990893315354839,looks good
0.4125429629838716,0.45623447838046577,0.19243017890895311,looks good
0.4115260289482032,0.45586580911979985,0.19550645426942578,looks good
0.40492673143140406,0.4329638598049694,0.18919757008534727,looks good
0.39809172714439117,0.42709554252735327,0.18275083160927957,looks good
0.395886369960827,0.42246350016807943,0.18200436057327826,looks good
0.3845908171547414,0.41072320791837125,0.18008140918834906,looks good
0.38472887484737334,0.41010743302375835,0.18015245844903116,looks good
0.3862284303917001,0.4110449435282238,0.17926245000946692,looks good
0.38032321694393517,0.4149129780943985,0.17915720991678716,looks good
0.39488728293573316,0.41644214288127884,0.1832252378561801,looks good
0.38521063000585753,0.4120143538980179,0.18246086690482277,looks good
0.38754926428386643,0.403091537466569,0.17990586440211567,looks good
0.40338373303400077,0.4178844212483251,0.1895680304881892,looks good
0.4032177062728079,0.4139292143851638,0.18661988699500193,looks good
0.4016893565428478,0.40147112945247043,0.184709696042002,looks good
0.3767902138111054,0.3994233687108011,0.17694161904933467,looks good
0.3869687059454759,0.4094822437372579,0.1794537645727433,looks good
0.3886903276879971,0.4157378254087447,0.17822099731116592,looks good
0.3861280138726877,0.41127810842530244,0.18084496995740873,looks good
0.3841986051306936,0.4023620779736511,0.17891351678795714,looks good
0.38456977240072504,0.4109695324581683,0.17734761908699068,looks good
0.3655014564869374,0.4123476974012025,0.1728318500509995,looks good
0.3810450416863754,0.4047080390148565,0.17212507699589208,looks good
0.3731837775378009,0.4065966285934375,0.17215384662302657,looks good
0.366858828830948,0.4050119722538143,0.17164659906902915,looks good
0.37708307912104394,0.3953983558506351,0.1701793245009678,looks good
0.38047836474820673,0.38744589142418867,0.1705075542358719,looks good
0.39359838010025233,0.400052447945961,0.18185876962203246,looks good
0.3867849261846375,0.40301590618979993,0.18222971036281393,looks good
0.3899994053159336,0.390259828708586,0.18186135346532684,looks good
0.3931254093811984,0.3957162288437651,0.18340499289782194,looks good
0.405314124154157,0.4095855566008792,0.1922207884439979,looks good
0.4586207311131313,0.4403189177711208,0.1960047472446312,looks good
0.458942333446539,0.43514477893845416,0.1937641557550207,looks good
0.4501158580050615,0.4213152403058384,0.19233439631831714,looks good
0.4480750340784172,0.4177950742129509,0.19063323933550655,looks good
0.4362253286754157,0.4185467983399558,0.18788792451415387,looks good
0.4215654319200419,0.42358141598561205,0.18149073845174718,looks good
0.42446956809864134,0.4292162832930268,0.19071340739757442,looks good
0.4244508669731551,0.42157040727664874,0.18658376031112406,looks good
0.4197063740584125,0.4216721533539771,0.1877908245543256,looks good
0.4134622731212749,0.42801494161721293,0.18716737326426539,looks good
0.4250885616768793,0.4318492604587348,0.19192955501025935,looks good
0.43767485337859113,0.44402693926166437,0.20201981691201162,looks good
0.4357174562082603,0.43278397171410776,0.19961244683211504,looks good
0.4380798749756271,0.43270864006328225,0.20247682788218002,looks good
0.42668266180763614,0.4466731395211219,0.2011901094827664,looks good
0.4378644472293312,0.44711991306751986,0.19910802564654334,looks good
0.43873772412941414,0.4603987405417259,0.20522527352651074,looks good
0.4374187901375412,0.44415859862576196,0.19701031819060222,looks good
0.4370236938371339,0.43271571708505374,0.19140771310619834,looks good
0.4376072375009215,0.43941056364899916,0.197023042556933,looks good
0.42182957069876514,0.4395529537304238,0.19434205792364237,looks good
0.4360756612857789,0.43729743497618756,0.19880482926847817,looks good
0.425552299676421,0.4495811191856911,0.19946153034743364,looks good
0.4225793676815889,0.47080770330153243,0.19816117805680514,looks good
0.4197446296978493,0.4721187419917113,0.19576337965904933,looks good
0.4254334803534005,0.4700440026211727,0.19473485307338342,looks good
0.4317866594346342,0.47180889860952085,0.19646492155480777,looks good
0.42520211864683394,0.47160905877491915,0.19910632313780519,looks good
0.4490835534346924,0.4889520485659247,0.2109684948757421,looks good
0.41416311942320705,0.46122903905140533,0.20807246409743713,looks good
0.41486146808533114,0.4493389236028931,0.20301667698631348,looks good
0.42409237037152037,0.45406088230967095,0.20495761226698525,looks good
0.41069800649065025,0.43540611886932673,0.1933913954337115,looks good
